timestamp_ms,accelX_mps2,accelY_mps2,accelZ_mps2,gyroX_dps,gyroY_dps,gyroZ_dps,label
71853,4.131,-5.809,3.196,-9.613,-7.851,-7.851,0
71887,2.598,-5.815,4.576,-11.497,-9.811,-9.811,0
71921,7.653,-6.102,6.720,-25.063,-23.537,-23.537,0
71955,8.107,-4.414,8.413,-42.557,-41.183,-41.183,0
71989,7.192,-3.651,8.110,-19.135,-17.654,-17.654,0
72023,5.974,-4.576,6.573,-17.258,-15.694,-15.694,0
72057,5.204,-3.352,8.264,-17.174,-15.694,-15.694,0
72091,3.976,-3.204,8.571,0.420,0.000,0.000,0
72125,6.585,-5.340,8.716,12.146,11.765,11.765,0
72159,6.276,-4.728,9.638,8.286,7.843,7.843,0
72193,4.901,-4.120,9.641,6.332,5.882,5.882,0
72227,5.059,-4.885,8.565,8.232,7.843,7.843,0
72261,4.446,-4.734,7.799,2.335,1.961,1.961,0
72295,5.059,-3.812,9.182,-1.503,-0.008,-0.008,0
72329,4.599,-3.508,10.103,6.355,5.882,5.882,0
72363,5.373,-4.118,9.947,18.066,17.647,17.647,0
72397,3.846,-4.124,8.874,29.732,29.411,29.411,0
72431,4.779,-5.193,6.111,21.782,21.568,21.568,0
72465,6.459,-6.413,6.259,10.071,9.804,9.804,0
72499,5.988,-5.341,6.417,-5.547,-3.929,-3.929,0
72533,4.756,-4.733,6.266,-1.648,-0.008,-0.008,0
72567,5.525,-6.110,3.961,4.097,3.922,3.922,0
72601,5.683,-6.416,3.347,-3.746,-1.968,-1.968,0
72635,3.078,-5.506,4.270,-7.607,-5.890,-5.890,0
72669,5.076,-7.491,2.117,9.865,9.804,9.804,0
72703,5.688,-8.715,1.652,0.076,0.000,0.000,0
72737,3.377,-7.651,2.423,-7.698,-5.890,-5.890,0
72771,3.372,-7.038,3.191,-5.707,-3.929,-3.929,0
72805,4.749,-7.493,2.423,-1.839,-0.008,-0.008,0
72839,3.521,-6.884,2.272,-1.846,-0.008,-0.008,0
72873,2.447,-6.735,1.966,5.951,5.882,5.882,0
72907,3.668,-6.117,4.574,6.081,5.882,5.882,0
72941,3.506,-6.425,4.420,11.932,11.765,11.765,0
72975,6.581,-5.493,5.343,8.072,7.843,7.843,0
73009,7.186,-4.111,7.341,2.312,1.961,1.961,0
