timestamp_ms,accelX_mps2,accelY_mps2,accelZ_mps2,gyroX_dps,gyroY_dps,gyroZ_dps,label
24936,-0.001,0.459,9.658,0.481,0.000,0.000,0
25004,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
25072,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
25140,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
25208,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
25276,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
25344,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
25412,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
25480,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
25548,-0.001,0.153,9.657,0.481,0.000,0.000,0
25616,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
25684,-0.001,0.153,9.657,0.481,0.000,0.000,0
25752,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
25820,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
25888,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
25956,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
26024,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
26092,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
26160,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
26228,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
26296,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
26364,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
26432,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
26500,-0.153,-0.307,9.808,0.481,-1.953,-0.008,0
26568,-0.307,0.152,9.657,0.481,-1.953,-0.008,0
26636,-0.307,0.152,9.657,0.481,-1.953,-0.008,0
26704,-0.153,0.153,9.657,0.481,0.000,0.000,0
26772,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
26840,-0.153,-0.001,9.809,0.481,0.000,0.000,0
26908,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
26976,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
27044,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
27112,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
27180,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
27248,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
27316,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
27384,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
27452,-0.001,0.153,9.657,0.481,0.000,0.000,0
27520,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
27588,-0.001,0.153,9.657,0.481,0.000,0.000,0
27656,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
27724,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
27792,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
27860,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
27928,-0.153,-0.001,9.809,0.481,-1.953,-0.008,0
27996,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
28064,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
28132,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
28200,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
28268,-0.153,-0.001,9.809,0.481,-1.953,-0.008,0
28336,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
28404,-0.001,-0.001,9.809,0.481,0.000,0.000,0
28472,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
28540,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
28608,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
28676,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
28744,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
28812,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
28880,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
28948,-0.001,-0.001,9.809,0.481,0.000,0.000,0
29016,-0.153,-0.001,9.809,0.481,-1.953,-0.008,0
29084,0.153,0.000,9.657,0.481,-1.953,-0.008,0
29152,-0.153,-0.001,9.809,0.481,-1.953,-0.008,0
29220,-0.153,-0.001,9.809,0.481,-1.953,-0.008,0
29288,-0.001,-0.001,9.809,0.481,0.000,0.000,0
29356,-0.307,-0.001,9.809,0.481,-1.953,-0.008,0
29424,0.000,0.000,9.657,0.481,-1.953,-0.008,0
29492,-0.613,-0.309,9.961,0.488,0.000,0.000,0
29560,-0.153,-0.001,9.809,0.481,-1.953,-0.008,0
29628,-0.001,0.153,9.657,0.481,0.000,0.000,0
29696,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
29764,-0.001,-0.001,9.809,0.481,0.000,0.000,0
29832,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
29900,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
29968,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
30036,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
30104,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
30172,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
30240,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
30308,-0.153,-0.001,9.809,0.481,-1.953,-0.008,0
30376,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
30444,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
30512,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
30580,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
30648,-0.001,-0.001,9.809,0.481,-1.953,-0.008,0
30716,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
30784,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
30852,-0.001,0.153,9.657,0.481,-1.953,-0.008,0
30920,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
30988,-0.153,0.153,9.657,0.481,-1.953,-0.008,0
31056,-0.001,-0.001,9.963,0.488,-1.953,-0.008,0
31124,-0.153,-0.001,9.809,0.481,-1.953,-0.008,0
31192,-0.153,0.153,9.657,0.481,0.000,0.000,0
