timestamp_ms,accelX_mps2,accelY_mps2,accelZ_mps2,gyroX_dps,gyroY_dps,gyroZ_dps,label
4946,-0.001,-0.001,10.116,0.496,-1.953,-0.099,0
5014,-0.001,-0.001,9.963,-1.465,-0.008,-0.046,0
5082,-0.001,-0.001,9.963,0.488,-1.953,-0.107,0
5150,-0.001,-0.001,9.963,0.488,-1.953,-0.092,0
5218,-0.001,-0.001,9.963,0.488,-1.953,-0.107,0
5286,-0.001,-0.001,9.963,0.488,-1.953,-0.076,0
5354,-0.001,-0.001,9.963,0.488,-1.953,-0.092,0
5422,-0.001,-0.001,9.963,0.488,-1.953,-0.114,0
5490,-0.001,-0.001,9.963,0.488,-1.953,-0.099,0
5558,-0.001,-0.001,9.963,0.488,-1.953,-0.092,0
5626,-0.001,-0.001,9.963,0.488,-1.953,-0.099,0
5694,-0.001,-0.001,9.963,0.488,-1.953,-0.107,0
5762,-0.001,-0.154,9.962,0.488,-1.953,-0.084,0
5830,-0.001,-0.001,9.963,0.488,-1.953,-0.092,0
5898,-0.001,-0.154,9.962,0.488,-1.953,-0.092,0
5966,-0.001,-0.001,9.963,0.488,-1.953,-0.099,0
6034,-0.001,-0.154,9.962,0.488,-1.953,-0.099,0
6102,-0.001,-0.154,9.962,0.488,-1.953,-0.099,0
6170,-0.001,-0.154,9.962,0.488,-1.953,-0.084,0
6238,-0.001,-0.154,9.962,0.488,-1.953,-0.099,0
6306,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
6374,-0.001,-0.154,9.962,0.488,-1.953,-0.099,0
6442,-0.001,-0.154,9.962,0.488,-1.953,-0.099,0
6510,-0.001,-0.001,9.809,0.481,-1.953,-0.084,0
6578,-0.001,-0.154,9.962,0.488,-1.953,-0.092,0
6646,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
6714,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
6782,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
6850,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
6918,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
6986,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
7054,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
7122,-0.001,-0.154,9.962,0.488,-1.953,-0.099,0
7190,-0.001,-0.154,9.809,0.481,-1.953,-0.114,0
7258,-0.001,-0.154,9.809,0.481,-1.953,-0.084,0
7326,-0.001,-0.154,9.962,0.488,-1.953,-0.084,0
7394,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
7462,-0.001,-0.154,9.809,0.481,-1.953,-0.084,0
7530,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
7598,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
7666,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
7734,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
7802,-0.001,-0.154,9.809,0.481,-1.953,-0.084,0
7870,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
7938,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
8006,-0.001,-0.154,9.809,0.481,-1.953,-0.084,0
8074,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
8142,-0.001,-0.154,9.809,0.481,-1.953,-0.114,0
8210,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
8278,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
8346,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
8414,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
8482,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
8550,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
8618,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
8686,-0.001,-0.154,9.809,0.481,-1.953,-0.084,0
8754,-0.001,-0.154,9.809,0.481,-1.953,-0.114,0
8822,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
8890,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
8958,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
9026,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
9094,-0.001,-0.154,9.809,0.481,-1.953,-0.076,0
9162,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
9230,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
9298,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
9366,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
9434,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
9502,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
9570,-0.001,-0.154,9.809,0.481,-1.953,-0.084,0
9638,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
9706,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
9774,-0.001,-0.154,9.809,0.481,-1.953,-0.137,0
9842,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
9910,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
9978,-0.001,-0.154,9.962,0.488,-1.953,-0.092,0
10046,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
10114,-0.001,-0.154,9.809,0.481,-1.953,-0.084,0
10182,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
10250,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
10318,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
10386,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
10454,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
10522,-0.001,-0.154,9.809,0.481,-1.953,-0.084,0
10590,-0.001,-0.154,9.809,0.481,-1.953,-0.114,0
10658,-0.001,-0.154,9.809,0.481,-1.953,-0.114,0
10726,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
10794,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
10862,-0.001,-0.154,9.962,0.488,-1.953,-0.107,0
10930,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
10998,-0.001,-0.154,9.809,0.481,-1.953,-0.114,0
11066,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
11134,-0.001,-0.154,9.809,0.481,-1.953,-0.114,0
11202,-0.001,-0.154,9.809,0.481,-1.953,-0.084,0
11270,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
11338,-0.001,-0.154,9.809,0.481,-1.953,-0.084,0
11406,-0.001,-0.154,9.809,0.481,-1.953,-0.114,0
11474,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
11542,-0.001,-0.154,9.962,0.488,-1.953,-0.099,0
11610,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
11678,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
11746,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
11814,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
11882,-0.001,-0.154,9.809,0.481,-1.953,-0.099,0
11950,-0.001,-0.154,9.809,0.481,-1.953,-0.107,0
12018,-0.001,-0.154,9.809,0.481,-1.953,-0.092,0
12086,-0.001,-0.154,9.809,0.481,-1.953,-0.122,0
12154,-0.001,-0.154,9.809,0.481,-1.953,-0.122,0
12222,-0.001,-0.154,9.962,0.488,-1.953,-0.114,0
