timestamp_ms,accelX_mps2,accelY_mps2,accelZ_mps2,gyroX_dps,gyroY_dps,gyroZ_dps,label
26263,1.231,1.231,6.749,86.273,86.273,86.273,0
26297,1.077,7.055,18.312,233.330,-10.811,-9.811,0
26331,2.986,2.924,6.909,88.234,88.234,88.234,0
26365,3.685,3.693,3.693,23.621,23.529,23.529,0
26399,3.112,3.078,7.216,92.155,92.155,92.155,0
26433,0.164,17.542,17.542,223.526,-24.521,-225.494,0
26467,-0.001,11.541,18.927,241.173,-98.045,-98.045,0
26501,-12.311,0.718,0.616,7.843,5.890,-28.229,0
26535,-2.155,-2.155,-2.155,190.193,190.193,190.193,0
26569,-2.001,-2.001,-2.001,-19.638,211.761,211.761,0
26603,-0.924,-0.924,9.346,205.879,-25.497,-25.497,0
26637,-1.078,7.813,7.170,90.195,3.922,3.922,0
26671,-2.309,-2.309,-2.309,-29.419,-29.419,-13.794,0
26705,-1.078,-1.078,-1.078,-13.733,-13.733,-86.281,0
26739,-0.462,-0.462,-0.462,-5.890,-5.890,-5.890,0
26773,-1.386,-1.386,2.447,-131.378,-121.574,-121.574,0
26807,-1.386,-1.386,-1.386,-17.654,-17.654,-17.654,0
26841,5.232,5.232,5.232,66.666,66.666,66.666,0
26875,-0.001,-0.001,-0.001,-0.008,-0.008,-0.008,0
26909,18.927,9.884,5.232,13.931,13.725,13.725,0
26943,1.231,9.662,9.694,8.293,7.843,7.843,0
26977,-2.001,9.955,18.312,12.627,11.765,11.765,0
27011,-0.308,8.582,8.463,14.091,13.725,13.725,0
27045,0.769,3.988,-17.389,-221.573,-221.573,-221.573,0
27079,0.616,0.616,0.616,7.843,7.843,7.843,0
27113,0.616,0.616,0.616,7.843,7.843,7.843,0
27147,10.772,-2.411,-2.309,-29.419,-29.419,-70.595,0
27181,7.694,7.694,13.695,174.507,-24.712,-131.378,0
27215,0.923,0.923,10.580,-3.380,154.900,154.900,0
27249,-1.386,-1.386,-1.386,-17.654,196.075,-16.815,0
27283,-1.232,-2.309,-2.309,-29.419,123.528,-52.948,0
27317,-0.462,-0.462,7.968,99.998,-117.653,-117.653,0
27351,-1.847,-1.847,4.897,237.251,237.251,237.251,0
27385,-1.386,-16.927,-16.927,15.686,15.686,-58.830,0
27419,-0.616,-0.616,3.461,-11.551,17.532,-11.444,0
27453,-0.770,-17.543,-17.543,-241.180,-241.180,-117.653,0
27487,-1.386,-1.386,2.576,-3.784,-0.015,-13.542,0
27521,-0.924,15.234,15.234,-158.829,-158.829,-50.987,0
27555,-0.154,-0.154,2.818,7.950,-25.360,0.137,0
27589,0.000,-12.773,-12.773,37.254,37.254,-229.416,0
27623,-0.616,-18.620,-18.620,-82.359,-82.359,47.058,0
27657,-0.462,-0.462,-0.462,-125.496,-125.496,-29.419,0
27691,-1.078,-1.078,-1.078,-13.733,-13.733,-11.780,0
27725,-0.924,-0.924,-0.924,-11.772,-11.772,-11.772,0
27759,0.616,0.616,0.616,-3.853,-1.968,-1.968,0
27793,1.077,1.077,1.077,13.725,-9.712,72.548,0
27827,-11.234,-0.657,-0.616,-7.851,-23.476,-39.223,0
27861,1.077,1.077,1.077,13.725,-1.900,-90.202,0
27895,-3.540,2.591,2.462,31.372,5.981,-237.259,0
27929,-1.847,-1.847,-1.847,-23.537,15.526,-145.103,0
27963,6.587,6.463,6.463,82.352,-145.103,-178.436,0
27997,6.749,6.771,7.997,-23.041,-21.576,-21.576,0
28031,5.213,5.232,5.692,-17.296,-15.694,-15.694,0
28065,7.972,8.002,5.089,-11.467,-9.811,-9.811,0
28099,7.358,7.386,4.014,-9.567,-7.851,-7.851,0
28133,5.210,5.078,2.626,0.130,0.000,0.000,0
28167,7.202,7.078,3.246,7.973,7.843,7.843,0
28201,8.735,8.617,4.939,11.963,11.765,11.765,0
28235,8.736,8.617,6.011,12.016,11.765,11.765,0
28269,8.736,8.617,6.778,4.242,3.922,3.922,0
28303,5.823,5.694,7.686,98.038,98.038,98.038,0
28337,-1.078,-1.078,-1.078,-13.733,-13.733,-13.733,0
28371,-1.693,-1.693,7.657,96.077,205.879,205.879,0
28405,1.077,1.077,-12.465,-158.829,-158.829,-158.829,0
28439,1.999,2.000,2.000,25.490,25.490,25.490,0
28473,1.693,1.693,1.693,21.568,21.568,21.568,0
28507,0.616,0.616,0.616,7.843,7.843,227.448,0
28541,0.308,0.308,-3.848,-33.340,-33.340,37.254,0
28575,2.293,2.154,2.154,27.451,27.451,27.451,0
28609,-1.386,-1.386,-1.386,-17.654,-17.654,-5.890,0
28643,5.670,4.007,10.439,-7.294,-5.890,-5.890,0
28677,5.214,3.699,8.138,-24.986,-23.537,-23.537,0
28711,5.368,4.926,7.223,-9.407,-7.851,-7.851,0
28745,5.983,6.001,5.848,-5.569,-3.929,-3.929,0
28779,6.902,7.691,4.782,-3.670,-1.968,-1.968,0
28813,7.205,7.232,4.473,4.128,3.922,3.922,0
28847,5.673,6.307,4.010,13.870,13.725,13.725,0
28881,8.587,8.004,6.316,19.844,19.608,19.608,0
28915,10.730,9.392,8.620,14.099,13.725,13.725,0
28949,8.127,7.236,8.459,8.232,7.843,7.843,0
28983,4.907,6.917,7.691,-1.572,-0.008,-0.008,0
29017,-1.539,9.037,2.462,31.372,31.372,54.901,0
29051,-1.539,-1.539,-1.539,56.862,56.862,17.685,0
29085,-5.079,5.191,5.078,64.705,-29.045,44.907,0
29119,3.385,0.626,0.616,121.567,121.567,6.332,0
29153,-0.699,-0.616,5.822,72.548,72.548,8.095,0
29187,-0.917,-0.770,10.772,16.159,15.686,15.686,0
29221,-2.384,-2.309,6.275,78.430,78.430,-13.367,0
29255,-0.924,-0.924,-0.924,1.900,0.000,0.000,0
29289,-1.386,-1.386,-1.386,-17.654,-17.654,-13.748,0
29323,3.847,3.847,3.847,49.019,49.019,-19.341,0
29357,-1.386,-1.386,-1.386,152.939,25.490,25.490,0
29391,-0.924,-0.924,-0.924,-11.772,-11.772,60.783,0
29425,-0.924,-0.924,-0.924,-11.772,-11.772,-11.772,0
29459,-14.465,-14.465,-17.543,-223.534,-223.534,-223.534,0
29493,-14.773,-14.773,-14.773,-188.240,-188.240,235.291,0
29527,4.747,4.001,4.001,150.978,150.978,-105.888,0
29562,-1.693,-3.078,-3.078,133.331,-74.516,-74.516,0
29596,0.000,0.000,0.000,-229.416,-229.416,133.331,0
29630,0.154,0.154,0.154,231.369,231.369,-201.965,0
29664,0.616,0.616,0.616,-105.888,-105.888,-0.008,0
29698,1.385,1.385,1.385,-68.634,-68.634,-147.064,0
29732,1.539,1.539,1.539,19.608,239.212,239.212,0
29766,-9.080,-9.080,-9.080,-1.228,-0.008,41.008,0
29800,4.155,3.082,3.078,39.215,39.215,39.215,0
29834,1.539,1.539,1.539,19.608,19.608,19.608,0
29868,2.154,-1.524,6.125,10.063,-40.977,-247.063,0
29902,1.693,-1.986,6.123,37.407,-33.058,19.402,0
29936,1.385,1.385,1.385,192.154,192.154,192.154,0
29970,1.535,-0.301,8.123,101.959,14.091,-25.337,0
30004,-1.847,-1.847,-1.847,-2.052,141.174,141.174,0
30038,6.579,2.937,10.435,-7.294,48.798,47.058,0
30072,7.657,4.781,10.288,-19.020,44.846,43.137,0
30106,6.732,7.383,7.846,-17.189,33.134,31.372,0
30140,9.192,8.159,6.929,-17.235,40.947,39.215,0
30174,7.966,6.468,5.237,-9.506,-5.898,-5.890,0
30208,3.212,8.442,2.026,-7.713,-15.656,-15.694,0
30242,8.117,9.228,3.561,13.847,-13.618,-11.772,0
30276,9.961,10.002,3.718,11.902,-9.720,-7.851,0
30310,10.885,11.079,4.182,15.831,-9.705,-7.851,0
30344,10.578,11.537,4.643,15.854,-15.564,-13.733,0
30378,10.276,10.770,6.786,17.914,-27.275,-25.497,0
30412,2.616,2.616,2.616,4.036,-23.422,-21.576,0
30446,-13.696,-13.696,-12.773,-180.397,-180.397,-180.397,0
30480,5.847,3.548,3.539,45.097,45.097,45.097,0
30514,0.622,0.616,5.367,4.173,3.922,3.922,0
30548,-1.675,-1.539,-0.616,-7.851,-37.148,-37.262,0
30582,-2.745,-1.237,6.739,15.953,-29.236,-68.634,0
30616,-0.770,-0.770,9.960,-201.965,8.972,52.940,0
30650,-3.848,-3.848,12.860,-3.273,-1.968,-44.937,0
30684,-3.540,-3.540,-3.540,-45.105,-45.105,-45.105,0
30718,-1.232,-1.232,-1.232,-15.694,-15.694,-15.694,0
30752,-2.309,-2.309,-2.309,-29.419,-29.419,-11.841,0
30786,13.849,13.849,-18.620,-237.259,239.212,239.212,0
30820,-2.001,-2.001,-4.309,-54.909,-54.909,-54.909,0
30854,-2.770,-2.770,3.847,49.019,-121.574,-121.574,0
30888,-1.078,-1.078,-16.312,-207.848,-207.848,-207.848,0
30922,15.080,15.080,15.080,160.782,160.782,-231.377,0
30956,-0.616,-0.616,3.943,11.909,-1.907,-1.289,0
30990,-0.001,17.235,17.235,160.782,160.782,-207.848,0
31024,0.308,0.308,3.297,-3.746,-7.828,-1.396,0
31058,-0.001,-15.081,-15.081,-35.301,-35.301,31.372,0
31092,1.385,1.385,6.076,27.641,-21.378,57.533,0
31126,4.463,-10.003,-10.003,41.176,41.176,-49.026,0
31160,4.770,13.234,13.234,-43.144,-43.144,180.389,0
31194,4.309,-3.386,-3.386,-154.907,-154.907,-249.023,0
31228,4.155,4.155,6.663,23.766,-44.830,35.187,0
31262,2.770,1.385,1.385,176.468,176.468,-123.535,0
31296,-1.386,6.463,6.463,-180.397,-180.397,-9.811,0
31330,-1.693,-8.002,-8.002,11.314,-34.393,162.743,0
31364,-0.924,-0.924,8.733,-13.245,-11.772,-11.772,0
31398,0.000,0.000,-10.772,-137.260,19.608,19.608,0
31432,1.231,1.231,-3.848,-49.026,-27.458,-27.458,0
31466,0.000,0.000,4.995,-19.287,37.033,239.212,0
31500,-2.155,-2.155,-2.155,-27.458,211.761,249.016,0
31534,-2.463,-2.463,-2.463,-31.380,-43.144,-217.651,0
31568,-3.232,-3.232,-3.232,-41.183,-150.986,-33.340,0
31602,-3.694,-3.694,-3.694,-47.066,158.821,129.410,0
31636,-1.847,-1.847,-1.847,-23.537,-219.612,88.234,0
31670,-0.924,-0.924,-0.924,-11.772,-3.929,180.389,0
31704,-0.616,-0.616,-0.616,-7.851,-196.083,7.843,0
31738,9.496,9.387,6.155,2.258,21.568,21.568,0
31772,-16.158,-16.158,-17.235,-219.612,-219.612,-219.612,0
31806,0.308,0.308,0.308,3.922,3.922,11.734,0
31840,6.463,6.463,6.770,86.273,-35.301,-35.301,0
31874,-0.462,0.308,6.286,196.075,196.075,196.075,0
31908,5.386,5.386,5.386,68.626,68.626,50.674,0
31942,3.847,3.847,9.387,-37.262,-37.262,152.939,0
31976,3.693,3.693,3.693,-149.025,-149.025,52.940,0
32010,0.769,-0.213,8.889,14.580,13.725,13.725,0
32044,-16.158,-0.523,-18.620,1.022,0.000,0.000,0
32078,-4.463,-4.463,11.018,152.939,152.939,152.939,0
32112,-0.001,-0.001,14.926,190.193,190.193,125.488,0
32146,0.769,0.769,4.295,54.901,54.901,-82.359,0
32180,-1.386,-1.386,-1.386,-17.654,-17.654,-23.514,0
32214,11.642,7.607,7.540,41.176,41.176,41.176,0
32248,-0.001,-0.001,10.156,129.410,129.410,129.410,0
32282,-1.847,-1.847,-1.847,-23.537,-23.537,-23.537,0
32316,-3.540,-3.540,4.891,-221.573,35.294,35.294,0
32350,-1.539,-1.539,-1.539,-19.615,-19.615,-11.772,0
32384,-0.308,-0.308,-0.308,-3.929,-3.929,76.469,0
32418,-1.539,11.336,4.930,62.744,62.744,-23.193,0
32452,-1.693,-1.693,-1.693,-21.576,-21.576,-111.771,0
32486,0.769,0.769,0.769,9.804,9.804,9.804,0
32520,2.154,2.154,2.154,27.451,27.451,27.451,0
32554,4.924,-8.464,-8.464,-107.849,160.782,-19.615,0
32588,3.539,3.539,3.539,45.097,45.097,45.097,0
32622,1.385,1.385,1.385,17.647,17.647,164.703,0
32656,4.770,4.770,4.770,60.783,60.783,4.143,0
32690,0.308,-4.617,-4.617,-247.063,-247.063,-107.849,0
32724,-4.155,-4.155,-4.155,-52.948,-52.948,25.177,0
32758,1.847,-10.464,-10.464,84.312,84.312,29.411,0
32792,5.540,5.232,5.232,-90.202,-90.202,-186.279,0
32826,1.539,1.539,9.079,115.685,33.333,33.333,0
32860,-0.770,-0.770,-0.770,-9.811,-9.811,-13.718,0
32895,-1.078,-14.004,-14.004,233.330,-188.240,-0.740,0
32929,-0.001,-0.001,-0.001,-0.008,-0.008,-0.008,0
32963,-0.770,-0.770,-0.770,-9.811,-9.811,-9.811,0
32997,1.975,1.847,1.847,23.529,23.529,23.529,0
33031,-5.386,-5.386,-5.386,-68.634,-68.634,-68.634,0
33065,-3.694,-3.694,-3.694,-47.066,-47.066,-47.066,0
33099,-5.848,17.297,17.235,-22.583,-21.576,-21.576,0
33133,-3.694,14.853,-16.158,-10.574,-9.811,-9.811,0
33167,-4.155,11.019,10.925,-18.990,-17.654,-17.654,0
33201,-5.079,12.855,15.234,-14.870,-13.733,-13.733,0
33235,1.231,10.428,10.464,-3.387,-1.968,-1.968,0
33269,8.925,7.392,-1.232,-3.975,-3.929,-3.929,0
33303,3.385,5.991,6.001,8.110,7.843,7.843,0
33337,10.925,6.020,8.771,18.013,17.647,17.647,0
33371,4.463,6.608,6.617,23.766,23.529,23.529,0
33405,16.619,2.364,-3.078,25.230,23.529,23.529,0
33439,1.231,3.837,3.847,39.253,39.215,39.215,0
33473,-14.619,1.015,10.310,21.996,21.568,21.568,0
33507,0.769,-1.836,-1.693,3.815,1.961,1.961,0
33541,-16.004,-3.588,11.387,8.377,7.843,7.843,0
33575,2.308,2.308,2.308,29.411,29.411,29.411,0
33609,0.616,0.616,0.616,7.843,7.843,7.843,0
33643,-1.847,-1.847,-1.847,-23.537,-23.537,-23.537,0
33677,8.925,4.633,13.849,-5.173,-3.929,-3.929,0
33711,-2.001,5.816,5.694,-1.671,-0.008,-0.008,0
33745,17.388,10.951,-12.927,20.836,19.608,19.608,0
33779,-8.310,16.828,16.773,26.222,25.490,25.490,0
33813,-5.540,16.226,-4.617,-8.049,-7.851,-7.851,0
33847,-4.463,19.602,19.543,6.828,5.882,199.997,0
33881,-4.155,19.603,13.412,170.586,-11.055,-9.811,0
